order_item_id,order_id,product_id,quantity,unit_price,line_total
859,243,95,1,320.04,320.04
860,243,140,4,359.22,1436.88
861,243,57,2,128.38,256.76
862,243,181,4,314.93,1259.72
863,243,74,3,355.67,1067.01
864,243,67,3,136.1,408.3
865,244,156,4,234.14,936.56
866,244,19,4,464.34,1857.36
867,245,184,1,201.3,201.3
868,245,18,3,55.2,165.6
869,245,202,1,467.78,467.78
870,246,99,2,205.29,410.58
871,246,42,3,132.01,396.03
872,246,115,4,235.12,940.48
873,246,57,2,128.38,256.76
874,246,51,1,555.78,555.78
875,247,46,3,188.18,564.54
876,247,117,4,300.72,1202.88
877,247,18,2,55.2,110.4
878,248,149,3,212.48,637.44
879,248,122,4,313.49,1253.96
880,249,168,1,316.03,316.03
881,249,57,2,128.38,256.76
882,249,52,1,135.78,135.78
883,250,135,3,298.38,895.14
884,251,9,4,553.14,2212.56
885,252,74,4,355.67,1422.68
886,252,210,4,141.37,565.48
887,252,27,3,238.78,716.34
888,252,141,3,133.58,400.74
889,252,19,4,464.34,1857.36
890,252,124,2,388.77,777.54
891,253,13,4,249.16,996.64
892,254,87,4,509.91,2039.64
893,255,189,4,603.72,2414.88
894,256,224,4,79.62,318.48
895,256,199,4,94.94,379.76
896,256,177,4,245.43,981.72
897,256,246,2,307.14,614.28
898,257,80,2,24.61,49.22
899,257,236,3,58.2,174.6
900,257,213,1,266.98,266.98
901,258,202,3,467.78,1403.34
902,259,232,2,494.33,988.66
903,259,61,4,374.3,1497.2
904,259,55,2,215.38,430.76
905,259,142,2,45.22,90.44
906,259,56,2,238.95,477.9
907,259,240,3,253.55,760.65
908,260,249,4,375.32,1501.28
909,260,169,1,382.14,382.14
910,260,40,4,450.37,1801.48
911,260,167,1,74.71,74.71
912,261,104,1,287.63,287.63
913,261,168,3,316.03,948.09
914,261,14,2,301.65,603.3
915,262,156,4,234.14,936.56
916,262,249,4,375.32,1501.28
917,262,24,3,28.9,86.7
918,262,203,4,362.8,1451.2
919,263,148,1,497.64,497.64
920,264,181,3,314.93,944.79
921,264,198,1,351.95,351.95
922,264,236,3,58.2,174.6
923,265,170,1,287.23,287.23
924,265,201,3,496.81,1490.43
925,265,211,3,556.48,1669.44
926,265,45,3,118.21,354.63
927,265,129,4,293.5,1174.0
928,266,234,2,244.66,489.32
929,266,67,2,136.1,272.2
930,266,218,3,126.69,380.07
931,266,179,3,200.78,602.34
932,266,45,2,118.21,236.42
933,266,32,1,610.06,610.06
934,267,100,3,340.15,1020.45
935,267,7,2,53.23,106.46
936,267,31,4,499.38,1997.52
937,268,124,2,388.77,777.54
938,269,202,1,467.78,467.78
939,270,177,1,245.43,245.43
940,270,213,1,266.98,266.98
941,270,91,1,187.63,187.63
942,271,235,2,172.77,345.54
943,271,90,3,138.74,416.22
944,271,134,2,224.13,448.26
945,271,64,3,110.72,332.16
946,272,172,3,244.65,733.95
947,272,49,2,529.8,1059.6
948,273,193,3,164.42,493.26
949,274,175,2,93.86,187.72
950,274,46,3,188.18,564.54
951,274,101,4,57.39,229.56
952,274,229,1,165.02,165.02
953,274,183,2,147.46,294.92
954,275,168,1,316.03,316.03
955,275,55,4,215.38,861.52
956,275,166,2,82.07,164.14
957,275,104,1,287.63,287.63
958,276,31,3,499.38,1498.14
959,276,202,3,467.78,1403.34
960,276,20,2,605.41,1210.82
961,276,136,3,299.97,899.91
962,276,101,4,57.39,229.56
963,276,77,2,377.42,754.84
964,277,155,1,219.1,219.1
965,277,7,4,53.23,212.92
966,277,110,1,524.57,524.57
967,277,227,3,454.43,1363.29
968,277,193,1,164.42,164.42
969,277,184,4,201.3,805.2
970,278,91,4,187.63,750.52
971,278,171,2,242.88,485.76
972,279,6,4,478.9,1915.6
973,279,144,1,47.39,47.39
974,279,226,3,137.54,412.62
975,280,30,4,247.82,991.28
976,280,48,4,355.11,1420.44
977,281,39,4,116.92,467.68
978,281,49,2,529.8,1059.6
979,281,224,3,79.62,238.86
980,282,154,3,342.09,1026.27
981,282,196,1,450.47,450.47
982,283,28,2,434.23,868.46
983,284,205,2,383.07,766.14
984,284,193,2,164.42,328.84
985,284,130,1,60.89,60.89
986,284,78,4,302.79,1211.16
987,284,97,4,316.97,1267.88
988,284,72,4,91.12,364.48
989,285,247,3,32.63,97.89
990,285,51,1,555.78,555.78
991,285,29,1,218.87,218.87
992,285,135,4,298.38,1193.52
993,285,179,2,200.78,401.56
994,285,40,1,450.37,450.37
995,286,141,3,133.58,400.74
996,286,49,1,529.8,529.8
997,286,208,1,350.34,350.34
998,286,152,1,580.76,580.76
999,286,105,1,58.11,58.11
1000,286,172,2,244.65,489.3
1001,287,22,1,125.76,125.76
1002,287,115,1,235.12,235.12
1003,287,154,2,342.09,684.18
1004,287,77,2,377.42,754.84
1005,287,46,3,188.18,564.54
1006,288,149,1,212.48,212.48
1007,288,32,2,610.06,1220.12
1008,288,16,1,70.43,70.43
1009,288,40,3,450.37,1351.11
1010,288,162,1,386.04,386.04
1011,288,180,2,394.23,788.46
1012,289,8,1,427.33,427.33
1013,289,103,3,234.96,704.88
1014,289,124,1,388.77,388.77
1015,289,29,1,218.87,218.87
1016,289,81,4,51.32,205.28
1017,289,76,4,450.31,1801.24
1018,290,14,4,301.65,1206.6
1019,290,185,2,339.64,679.28
1020,291,66,1,87.24,87.24
1021,291,149,3,212.48,637.44
1022,291,60,2,556.59,1113.18
1023,291,177,3,245.43,736.29
1024,291,74,4,355.67,1422.68
1025,292,165,3,235.2,705.6
1026,292,90,4,138.74,554.96
1027,292,10,3,330.8,992.4
1028,292,48,4,355.11,1420.44
1029,293,107,1,233.92,233.92
1030,293,31,3,499.38,1498.14
1031,293,153,4,415.24,1660.96
1032,293,95,1,320.04,320.04
1033,294,52,3,135.78,407.34
1034,294,116,2,108.97,217.94
1035,294,210,2,141.37,282.74
1036,294,190,1,378.5,378.5
1037,295,105,2,58.11,116.22
1038,295,229,1,165.02,165.02
1039,295,218,2,126.69,253.38
1040,295,23,3,276.19,828.57
1041,296,160,3,275.73,827.19
1042,296,4,2,352.75,705.5
1043,296,103,1,234.96,234.96
1044,296,218,2,126.69,253.38
1045,296,61,1,374.3,374.3
1046,296,152,3,580.76,1742.28
1047,297,77,3,377.42,1132.26
1048,297,74,1,355.67,355.67
1049,297,72,2,91.12,182.24
1050,297,204,4,207.96,831.84
1051,298,42,3,132.01,396.03
1052,299,64,4,110.72,442.88
1053,299,210,1,141.37,141.37
1054,299,4,2,352.75,705.5
1055,300,35,3,404.22,1212.66
1056,301,208,3,350.34,1051.02
1057,301,115,3,235.12,705.36
1058,301,183,2,147.46,294.92
1059,301,61,4,374.3,1497.2
1060,301,143,1,155.0,155.0
1061,301,182,4,214.08,856.32
1062,302,101,3,57.39,172.17
1063,302,179,4,200.78,803.12
1064,302,79,3,440.1,1320.3
1065,302,123,4,235.89,943.56
1066,302,5,3,148.93,446.79
1067,303,133,4,310.77,1243.08
1068,303,34,3,43.41,130.23
1069,303,246,1,307.14,307.14
1070,303,56,1,238.95,238.95
1071,303,21,1,574.25,574.25
1072,304,41,3,245.1,735.3
1073,304,250,2,34.9,69.8
1074,304,145,4,362.85,1451.4
1075,304,84,1,124.27,124.27
1076,304,58,2,307.4,614.8
1077,305,196,3,450.47,1351.41
1078,305,174,2,460.49,920.98
1079,305,107,3,233.92,701.76
1080,306,237,4,52.77,211.08
1081,306,143,1,155.0,155.0
1082,306,188,4,503.7,2014.8
1083,306,76,3,450.31,1350.93
1084,307,57,2,128.38,256.76
1085,307,147,3,50.11,150.33
1086,307,248,2,188.2,376.4
1087,307,200,3,558.08,1674.24
1088,308,169,1,382.14,382.14
1089,309,181,2,314.93,629.86
1090,309,48,3,355.11,1065.33
1091,309,222,1,81.41,81.41
1092,310,169,1,382.14,382.14
1093,310,223,2,449.24,898.48
1094,310,171,3,242.88,728.64
1095,310,205,2,383.07,766.14
1096,310,85,4,164.19,656.76
1097,310,128,2,197.5,395.0
1098,311,197,2,297.44,594.88
1099,311,111,1,123.73,123.73
1100,311,174,4,460.49,1841.96
1101,311,205,1,383.07,383.07
1102,311,143,2,155.0,310.0
1103,312,14,3,301.65,904.95
1104,312,72,2,91.12,182.24
1105,312,98,3,209.33,627.99
1106,313,135,3,298.38,895.14
1107,313,40,3,450.37,1351.11
1108,314,71,1,594.55,594.55
1109,314,204,1,207.96,207.96
1110,314,7,2,53.23,106.46
1111,314,181,2,314.93,629.86
1112,314,140,3,359.22,1077.66
1113,315,207,1,490.29,490.29
1114,315,201,1,496.81,496.81
1115,315,35,1,404.22,404.22
1116,315,28,4,434.23,1736.92
1117,315,26,2,478.23,956.46
1118,315,57,1,128.38,128.38
1119,316,148,3,497.64,1492.92
1120,316,13,3,249.16,747.48
1121,316,120,2,32.48,64.96
1122,316,23,1,276.19,276.19
1123,317,71,3,594.55,1783.65
1124,317,92,4,411.95,1647.8
1125,317,185,4,339.64,1358.56
1126,317,60,4,556.59,2226.36
1127,317,147,1,50.11,50.11
1128,318,8,4,427.33,1709.32
1129,318,204,3,207.96,623.88
1130,318,226,2,137.54,275.08
1131,318,216,4,101.25,405.0
1132,318,182,3,214.08,642.24
1133,318,185,3,339.64,1018.92
1134,319,112,1,186.06,186.06
1135,319,26,2,478.23,956.46
1136,319,157,3,28.92,86.76
1137,319,189,4,603.72,2414.88
1138,320,193,3,164.42,493.26
1139,320,132,2,330.55,661.1
1140,321,211,2,556.48,1112.96
1141,322,109,3,383.43,1150.29
1142,322,245,4,170.03,680.12
1143,322,165,2,235.2,470.4
1144,322,217,2,369.23,738.46
1145,322,114,2,270.25,540.5
1146,323,31,4,499.38,1997.52
1147,323,5,3,148.93,446.79
1148,323,37,1,43.6,43.6
1149,323,184,4,201.3,805.2
1150,324,150,1,377.06,377.06
1151,324,198,4,351.95,1407.8
1152,324,95,1,320.04,320.04
1153,324,249,3,375.32,1125.96
1154,324,216,3,101.25,303.75
1155,325,55,1,215.38,215.38
1156,325,203,3,362.8,1088.4
1157,325,230,3,350.4,1051.2
1158,326,199,1,94.94,94.94
1159,326,173,1,303.56,303.56
1160,326,206,2,225.13,450.26
1161,327,20,1,605.41,605.41
1162,327,240,1,253.55,253.55
1163,327,220,4,168.03,672.12
1164,327,62,4,185.84,743.36
1165,327,201,4,496.81,1987.24
1166,328,78,1,302.79,302.79
1167,328,240,1,253.55,253.55
1168,328,185,1,339.64,339.64
1169,329,244,2,423.65,847.3
1170,329,38,3,511.93,1535.79
1171,329,186,2,232.01,464.02
1172,330,118,1,175.82,175.82
1173,331,97,2,316.97,633.94
1174,331,19,2,464.34,928.68
1175,331,228,1,380.46,380.46
1176,331,166,2,82.07,164.14
1177,332,150,3,377.06,1131.18
1178,332,166,4,82.07,328.28
1179,332,88,1,347.53,347.53
1180,332,69,1,297.02,297.02
1181,332,137,3,205.25,615.75
1182,333,249,3,375.32,1125.96
1183,333,100,2,340.15,680.3
1184,333,246,4,307.14,1228.56
1185,333,163,1,268.64,268.64
1186,334,52,3,135.78,407.34
1187,335,95,3,320.04,960.12
1188,335,131,4,21.58,86.32
1189,336,209,1,101.66,101.66
1190,336,238,3,262.67,788.01
1191,336,73,3,200.84,602.52
1192,337,247,1,32.63,32.63
1193,337,234,3,244.66,733.98
1194,337,242,4,131.89,527.56
1195,338,205,1,383.07,383.07
1196,338,111,1,123.73,123.73
1197,338,185,1,339.64,339.64
1198,338,31,4,499.38,1997.52
1199,339,29,2,218.87,437.74
1200,340,171,1,242.88,242.88
1201,340,198,4,351.95,1407.8
1202,340,61,4,374.3,1497.2
1203,340,121,4,418.51,1674.04
1204,340,125,4,211.24,844.96
1205,340,104,4,287.63,1150.52
1206,341,26,1,478.23,478.23
1207,342,201,2,496.81,993.62
1208,342,221,3,627.82,1883.46
1209,342,62,2,185.84,371.68
1210,343,194,1,521.07,521.07
1211,343,215,4,238.44,953.76
1212,343,113,1,411.77,411.77
1213,343,165,1,235.2,235.2
1214,344,33,2,102.45,204.9
1215,344,201,2,496.81,993.62
1216,344,61,1,374.3,374.3
1217,344,121,2,418.51,837.02
1218,344,87,2,509.91,1019.82
1219,344,84,2,124.27,248.54
1220,345,41,4,245.1,980.4
1221,345,4,4,352.75,1411.0
1222,345,16,2,70.43,140.86
1223,345,139,3,250.55,751.65
1224,345,193,4,164.42,657.68
1225,345,33,4,102.45,409.8
1226,346,26,2,478.23,956.46
1227,347,48,4,355.11,1420.44
1228,347,218,4,126.69,506.76
1229,347,87,1,509.91,509.91
1230,348,196,2,450.47,900.94
1231,348,170,2,287.23,574.46
1232,348,65,2,346.0,692.0
1233,348,104,1,287.63,287.63
1234,348,204,2,207.96,415.92
1235,348,118,1,175.82,175.82
1236,349,186,1,232.01,232.01
1237,349,9,1,553.14,553.14
1238,349,19,2,464.34,928.68
1239,349,111,3,123.73,371.19
1240,349,181,2,314.93,629.86
1241,349,177,1,245.43,245.43
1242,350,196,3,450.47,1351.41
1243,350,60,4,556.59,2226.36
1244,350,91,4,187.63,750.52
1245,350,195,2,117.88,235.76
1246,350,240,2,253.55,507.1
1247,350,49,3,529.8,1589.4
1248,351,2,4,363.88,1455.52
1249,351,94,1,512.7,512.7
1250,352,241,1,205.2,205.2
1251,353,64,2,110.72,221.44
1252,353,169,1,382.14,382.14
1253,354,182,3,214.08,642.24
1254,354,94,3,512.7,1538.1
1255,354,38,2,511.93,1023.86
1256,355,178,4,505.3,2021.2
1257,356,33,4,102.45,409.8
1258,356,164,1,320.2,320.2
1259,356,88,2,347.53,695.06
1260,356,242,3,131.89,395.67
1261,356,113,3,411.77,1235.31
1262,356,133,2,310.77,621.54
1263,357,76,2,450.31,900.62
1264,357,123,4,235.89,943.56
1265,357,135,4,298.38,1193.52
1266,357,46,4,188.18,752.72
1267,358,96,4,541.36,2165.44
1268,358,242,3,131.89,395.67
1269,358,203,4,362.8,1451.2
1270,358,30,1,247.82,247.82
1271,358,29,4,218.87,875.48
1272,359,162,1,386.04,386.04
1273,359,108,4,378.79,1515.16
1274,360,96,1,541.36,541.36
1275,360,9,2,553.14,1106.28
1276,360,123,3,235.89,707.67
1277,360,108,4,378.79,1515.16
1278,360,19,2,464.34,928.68
1279,361,202,4,467.78,1871.12
1280,361,30,3,247.82,743.46
1281,361,148,2,497.64,995.28
1282,362,50,3,120.19,360.57
1283,362,131,4,21.58,86.32
1284,362,68,1,188.28,188.28
1285,362,32,3,610.06,1830.18
1286,362,171,3,242.88,728.64
1287,363,85,1,164.19,164.19
1288,363,241,1,205.2,205.2
1289,363,84,3,124.27,372.81
1290,363,114,2,270.25,540.5
1291,363,214,4,288.6,1154.4
1292,364,9,1,553.14,553.14
1293,364,214,4,288.6,1154.4
1294,364,41,1,245.1,245.1
1295,364,39,1,116.92,116.92
1296,364,153,4,415.24,1660.96
1297,364,244,1,423.65,423.65
1298,365,76,1,450.31,450.31
1299,365,47,4,595.74,2382.96
1300,366,68,4,188.28,753.12
1301,367,246,1,307.14,307.14
1302,367,102,2,196.56,393.12
1303,367,15,3,578.04,1734.12
1304,367,91,2,187.63,375.26
1305,367,221,1,627.82,627.82
1306,367,168,1,316.03,316.03
1307,368,248,1,188.2,188.2
1308,368,177,1,245.43,245.43
1309,368,203,3,362.8,1088.4
1310,368,68,3,188.28,564.84
1311,368,195,2,117.88,235.76
1312,368,205,4,383.07,1532.28
1313,369,198,2,351.95,703.9
1314,370,204,2,207.96,415.92
1315,370,233,4,275.42,1101.68
1316,370,52,2,135.78,271.56
1317,370,217,1,369.23,369.23
1318,370,10,4,330.8,1323.2
1319,370,55,3,215.38,646.14
1320,371,236,2,58.2,116.4
1321,371,153,4,415.24,1660.96
1322,371,92,2,411.95,823.9
1323,371,52,3,135.78,407.34
1324,372,34,3,43.41,130.23
1325,372,209,2,101.66,203.32
1326,372,48,2,355.11,710.22
1327,372,31,3,499.38,1498.14
1328,372,214,3,288.6,865.8
1329,372,149,2,212.48,424.96
1330,373,192,4,183.66,734.64
1331,373,117,4,300.72,1202.88
1332,373,56,3,238.95,716.85
1333,373,59,1,395.91,395.91
1334,374,159,3,223.33,669.99
1335,375,243,2,358.78,717.56
1336,375,49,1,529.8,529.8
1337,376,235,3,172.77,518.31
1338,376,29,1,218.87,218.87
1339,376,108,4,378.79,1515.16
1340,376,17,2,555.46,1110.92
1341,377,214,4,288.6,1154.4
1342,378,55,3,215.38,646.14
1343,378,6,3,478.9,1436.7
1344,378,145,3,362.85,1088.55
1345,378,151,2,72.21,144.42
1346,379,96,3,541.36,1624.08
1347,379,160,1,275.73,275.73
1348,379,60,3,556.59,1669.77
1349,379,33,2,102.45,204.9
1350,379,111,4,123.73,494.92
1351,380,15,4,578.04,2312.16
1352,380,70,2,473.53,947.06
1353,381,166,2,82.07,164.14
1354,381,244,4,423.65,1694.6
1355,382,112,1,186.06,186.06
1356,382,208,1,350.34,350.34
1357,382,70,4,473.53,1894.12
1358,383,9,4,553.14,2212.56
1359,383,7,3,53.23,159.69
1360,383,240,4,253.55,1014.2
1361,383,108,4,378.79,1515.16
1362,384,202,1,467.78,467.78
1363,384,162,4,386.04,1544.16
1364,384,68,1,188.28,188.28
1365,384,122,3,313.49,940.47
1366,385,111,2,123.73,247.46
1367,385,57,1,128.38,128.38
1368,386,137,2,205.25,410.5
1369,386,136,4,299.97,1199.88
1370,386,243,3,358.78,1076.34
1371,386,6,3,478.9,1436.7
1372,387,164,1,320.2,320.2
1373,388,20,2,605.41,1210.82
1374,388,39,2,116.92,233.84
1375,388,78,1,302.79,302.79
1376,388,162,3,386.04,1158.12
1377,388,16,1,70.43,70.43
1378,388,42,1,132.01,132.01
1379,389,26,2,478.23,956.46
1380,390,155,4,219.1,876.4
1381,390,40,2,450.37,900.74
1382,390,28,1,434.23,434.23
1383,390,181,2,314.93,629.86
1384,390,178,3,505.3,1515.9
1385,390,185,2,339.64,679.28
1386,391,32,1,610.06,610.06
1387,391,81,3,51.32,153.96
1388,392,203,3,362.8,1088.4
1389,392,133,3,310.77,932.31
1390,392,112,1,186.06,186.06
1391,392,11,4,312.03,1248.12
1392,393,114,4,270.25,1081.0
1393,393,10,4,330.8,1323.2
1394,393,31,1,499.38,499.38
1395,393,110,3,524.57,1573.71
1396,394,58,3,307.4,922.2
1397,394,145,4,362.85,1451.4
1398,394,86,3,431.1,1293.3
1399,394,10,3,330.8,992.4
1400,394,120,3,32.48,97.44
1401,395,136,4,299.97,1199.88
1402,395,110,1,524.57,524.57
1403,395,88,1,347.53,347.53
1404,396,223,4,449.24,1796.96
1405,397,7,4,53.23,212.92
1406,397,150,1,377.06,377.06
1407,397,242,1,131.89,131.89
1408,397,234,1,244.66,244.66
1409,398,139,2,250.55,501.1
1410,398,234,1,244.66,244.66
1411,398,236,1,58.2,58.2
1412,399,25,1,277.57,277.57
1413,399,166,4,82.07,328.28
1414,399,89,4,152.92,611.68
1415,399,186,4,232.01,928.04
1416,399,233,3,275.42,826.26
1417,400,130,1,60.89,60.89
1418,400,2,2,363.88,727.76
1419,400,167,4,74.71,298.84
1420,401,11,2,312.03,624.06
1421,401,202,4,467.78,1871.12
1422,401,128,2,197.5,395.0
1423,402,147,2,50.11,100.22
1424,402,225,4,242.67,970.68
1425,402,130,4,60.89,243.56
1426,402,248,4,188.2,752.8
1427,403,68,4,188.28,753.12
1428,403,93,2,296.33,592.66
1429,403,52,4,135.78,543.12
1430,403,203,1,362.8,362.8
1431,404,40,3,450.37,1351.11
1432,404,162,1,386.04,386.04
1433,404,149,4,212.48,849.92
1434,404,193,4,164.42,657.68
1435,405,20,3,605.41,1816.23
1436,406,172,4,244.65,978.6
1437,406,180,3,394.23,1182.69
1438,406,211,3,556.48,1669.44
1439,406,80,4,24.61,98.44
1440,406,28,1,434.23,434.23
1441,406,103,1,234.96,234.96
1442,407,180,4,394.23,1576.92
1443,407,8,4,427.33,1709.32
1444,408,222,4,81.41,325.64
1445,408,51,4,555.78,2223.12
1446,408,125,3,211.24,633.72
1447,408,10,3,330.8,992.4
1448,408,185,4,339.64,1358.56
1449,409,76,1,450.31,450.31
1450,410,94,2,512.7,1025.4
1451,410,38,2,511.93,1023.86
1452,411,241,3,205.2,615.6
1453,412,56,2,238.95,477.9
1454,412,77,2,377.42,754.84
1455,412,241,3,205.2,615.6
1456,413,65,4,346.0,1384.0
1457,413,67,4,136.1,544.4
1458,413,104,4,287.63,1150.52
1459,413,165,4,235.2,940.8
1460,413,150,3,377.06,1131.18
1461,413,26,3,478.23,1434.69
1462,414,62,3,185.84,557.52
1463,414,88,1,347.53,347.53
1464,414,42,3,132.01,396.03
1465,414,228,2,380.46,760.92
1466,415,124,1,388.77,388.77
1467,415,116,3,108.97,326.91
1468,415,159,1,223.33,223.33
1469,415,154,2,342.09,684.18
1470,415,77,2,377.42,754.84
1471,416,117,3,300.72,902.16
1472,416,18,2,55.2,110.4
1473,416,246,3,307.14,921.42
1474,416,152,4,580.76,2323.04
1475,416,49,3,529.8,1589.4
1476,416,30,4,247.82,991.28
1477,417,196,2,450.47,900.94
1478,417,139,2,250.55,501.1
1479,417,147,2,50.11,100.22
1480,418,13,1,249.16,249.16
1481,418,62,3,185.84,557.52
1482,418,172,1,244.65,244.65
1483,418,5,3,148.93,446.79
1484,419,14,1,301.65,301.65
1485,419,49,1,529.8,529.8
1486,419,151,1,72.21,72.21
1487,420,210,1,141.37,141.37
1488,420,135,4,298.38,1193.52
1489,420,83,1,550.53,550.53
1490,420,174,1,460.49,460.49
1491,421,102,4,196.56,786.24
1492,421,66,2,87.24,174.48
1493,421,151,2,72.21,144.42
1494,421,43,1,349.47,349.47
1495,421,241,2,205.2,410.4
1496,421,206,4,225.13,900.52
1497,422,150,2,377.06,754.12
1498,422,42,2,132.01,264.02
1499,422,180,2,394.23,788.46
1500,422,115,2,235.12,470.24
1501,423,213,1,266.98,266.98
1502,424,8,1,427.33,427.33
1503,424,85,3,164.19,492.57
1504,424,141,3,133.58,400.74
1505,424,177,3,245.43,736.29
1506,424,75,4,256.79,1027.16
1507,424,182,3,214.08,642.24
1508,425,18,4,55.2,220.8
1509,425,28,1,434.23,434.23
1510,426,7,1,53.23,53.23
1511,426,170,2,287.23,574.46
1512,426,221,2,627.82,1255.64
1513,426,122,4,313.49,1253.96
1514,427,95,1,320.04,320.04
1515,427,167,4,74.71,298.84
1516,427,203,2,362.8,725.6
1517,427,200,3,558.08,1674.24
1518,428,71,1,594.55,594.55
1519,428,3,2,142.45,284.9
1520,428,200,4,558.08,2232.32
1521,428,171,4,242.88,971.52
1522,428,122,1,313.49,313.49
1523,429,150,3,377.06,1131.18
1524,429,10,1,330.8,330.8
1525,430,206,1,225.13,225.13
1526,431,41,3,245.1,735.3
1527,432,4,2,352.75,705.5
1528,432,134,3,224.13,672.39
1529,433,31,2,499.38,998.76
1530,433,116,2,108.97,217.94
1531,434,77,3,377.42,1132.26
1532,434,22,4,125.76,503.04
1533,434,49,3,529.8,1589.4
1534,434,18,2,55.2,110.4
1535,434,54,1,60.89,60.89
1536,435,155,4,219.1,876.4
1537,435,2,3,363.88,1091.64
1538,435,176,2,405.74,811.48
1539,435,114,3,270.25,810.75
1540,436,3,4,142.45,569.8
1541,436,202,4,467.78,1871.12
1542,436,18,1,55.2,55.2
1543,436,249,3,375.32,1125.96
1544,436,168,1,316.03,316.03
1545,437,248,3,188.2,564.6
1546,437,152,1,580.76,580.76
1547,437,122,4,313.49,1253.96
1548,437,3,4,142.45,569.8
1549,438,4,1,352.75,352.75
1550,439,22,2,125.76,251.52
1551,439,40,2,450.37,900.74
1552,439,168,4,316.03,1264.12
1553,440,171,1,242.88,242.88
1554,440,88,1,347.53,347.53
1555,441,12,1,589.84,589.84
1556,441,9,1,553.14,553.14
1557,441,146,4,118.88,475.52
1558,442,119,3,142.86,428.58
1559,442,96,2,541.36,1082.72
1560,442,183,3,147.46,442.38
1561,442,45,3,118.21,354.63
1562,442,157,2,28.92,57.84
1563,442,60,2,556.59,1113.18
1564,443,197,4,297.44,1189.76
1565,443,104,3,287.63,862.89
1566,443,110,2,524.57,1049.14
1567,443,141,2,133.58,267.16
1568,444,227,2,454.43,908.86
1569,444,236,1,58.2,58.2
1570,444,218,1,126.69,126.69
1571,444,194,3,521.07,1563.21
1572,444,80,4,24.61,98.44
1573,445,43,3,349.47,1048.41
1574,445,162,1,386.04,386.04
1575,445,214,4,288.6,1154.4
1576,445,66,4,87.24,348.96
1577,446,99,2,205.29,410.58
1578,446,162,4,386.04,1544.16
1579,447,157,1,28.92,28.92
1580,447,61,4,374.3,1497.2
1581,447,142,4,45.22,180.88
1582,447,34,1,43.41,43.41
1583,447,126,4,291.18,1164.72
1584,448,13,3,249.16,747.48
1585,448,2,4,363.88,1455.52
1586,448,170,4,287.23,1148.92
1587,448,138,4,371.13,1484.52
1588,448,216,2,101.25,202.5
1589,449,151,2,72.21,144.42
1590,449,219,2,383.42,766.84
1591,449,164,2,320.2,640.4
1592,450,116,3,108.97,326.91
1593,451,35,2,404.22,808.44
1594,451,14,1,301.65,301.65
1595,451,26,2,478.23,956.46
1596,451,140,4,359.22,1436.88
1597,451,68,3,188.28,564.84
1598,451,211,3,556.48,1669.44
1599,452,69,2,297.02,594.04
1600,452,144,4,47.39,189.56
1601,452,209,4,101.66,406.64
1602,452,229,1,165.02,165.02
1603,453,34,4,43.41,173.64
1604,453,1,3,541.39,1624.17
1605,453,51,3,555.78,1667.34
1606,454,225,1,242.67,242.67
1607,454,54,3,60.89,182.67
1608,455,208,2,350.34,700.68
1609,455,103,1,234.96,234.96
1610,455,20,3,605.41,1816.23
1611,456,115,2,235.12,470.24
1612,456,168,3,316.03,948.09
1613,456,104,4,287.63,1150.52
1614,456,157,4,28.92,115.68
1615,457,138,2,371.13,742.26
1616,457,103,3,234.96,704.88
1617,457,38,1,511.93,511.93
1618,457,130,3,60.89,182.67
1619,457,148,3,497.64,1492.92
1620,457,173,1,303.56,303.56
1621,458,147,4,50.11,200.44
1622,458,73,1,200.84,200.84
1623,458,137,1,205.25,205.25
1624,458,206,2,225.13,450.26
1625,458,158,4,479.14,1916.56
1626,459,24,3,28.9,86.7
1627,459,151,1,72.21,72.21
1628,459,122,3,313.49,940.47
1629,459,78,3,302.79,908.37
1630,459,174,4,460.49,1841.96
1631,460,106,4,162.6,650.4
1632,460,56,4,238.95,955.8
1633,460,85,1,164.19,164.19
1634,461,228,3,380.46,1141.38
1635,461,4,3,352.75,1058.25
1636,461,75,3,256.79,770.37
1637,461,19,3,464.34,1393.02
1638,462,70,3,473.53,1420.59
1639,462,96,2,541.36,1082.72
1640,463,45,4,118.21,472.84
1641,463,91,3,187.63,562.89
